x,y,z,mach
-108.27414,-140.94999,88.57668,5.0
-108.34769,-140.37088,87.666956,5.0
-96.799854,-141.20027,88.954655,4.45212
-95.506361,-134.70483,88.743381,5.0
-98.156194,-134.12673,88.271359,5.0
-96.400039,-133.58116,88.763884,5.0
-97.838838,-131.22216,89.288057,5.0
-97.213932,-130.9691,87.960243,5.0
-95.738583,-129.66213,88.713072,5.0
-95.396267,-129.62145,87.584497,5.0
-100.68434,-130.87205,88.132738,5.0
-104.39233,-120.74953,89.555491,5.0
-104.48682,-121.3273,89.272456,5.0
-103.18085,-122.68732,88.067217,4.17317
-105.53071,-121.37143,87.510507,5.0
-107.30023,-121.14645,88.53077,5.0
-105.93498,-122.32127,90.084121,3.80821
-101.77815,-126.94466,87.794433,5.0
-100.5016,-126.51955,87.88447,4.59194
-94.978177,-125.7607,87.840343,5.0
-96.9358,-121.13207,87.631298,5.0
-98.546203,-124.1299,87.671859,5.0
-100.68702,-118.48993,88.120258,5.0
-95.098523,-118.99794,87.705288,5.0
-107.25923,-120.04506,88.972484,3.22389
-105.67512,-119.93541,87.711529,5.0
-102.91609,-120.64813,87.665619,4.81859
-103.35111,-119.67678,89.615218,4.63791
-92.175906,-121.12706,87.560874,3.9464
-93.874563,-120.91289,88.085937,3.91022
-94.221337,-124.75949,87.774376,5.0
-84.83393,-122.68475,87.557754,4.33797
-85.176247,-122.4698,88.301668,3.67006
-87.320182,-123.54489,88.253975,4.15355
-86.887384,-121.84768,87.813154,3.98984
-94.23248,-114.79264,86.219243,5.0
-91.367808,-115.98028,84.189413,4.40385
-91.487262,-115.55728,84.363245,4.36285
-93.355739,-114.72857,85.108051,4.83095
-93.063344,-120.64211,84.938676,4.55704
-91.176592,-120.12596,85.769061,4.58115
-91.435558,-120.52778,85.802044,4.46791
-92.310515,-120.27505,84.772866,4.54234
-90.525834,-119.79546,84.997066,4.3642
-90.726856,-119.15673,86.848606,4.9086
-87.954448,-118.90378,86.553536,4.60269
-88.714409,-119.30527,87.181562,3.63404
-90.445603,-115.78159,86.263369,4.76808
-90.782571,-114.30346,86.308387,4.02333
-82.800535,-114.39695,84.373051,5.0
-82.560735,-118.34317,85.026038,3.2307
-83.512803,-118.86523,85.443236,3.88547
-80.929383,-118.1943,86.219688,3.12702
-82.036563,-119.25613,86.4635,3.86764
-84.598588,-120.43953,86.686808,3.93946
-85.572496,-122.90093,85.324228,3.21914
-85.379497,-123.17538,86.487123,3.30465
-93.20865,-127.19549,86.822754,4.07054
-92.244102,-123.17995,86.477317,4.4191
-92.567253,-124.09614,87.340686,4.49967
-93.587962,-123.78803,86.328891,4.21284
-94.244514,-124.1065,85.560016,3.29487
-91.783669,-121.8693,86.432299,4.60566
-90.073423,-123.53832,84.794707,3.72267
-90.388551,-122.25285,85.544861,3.23692
-98.654959,-121.5427,85.493157,5.0
-99.024911,-123.17304,86.430962,5.0
-101.01151,-120.89862,86.35296,3.95852
-100.9237,-120.71967,87.297005,5.0
-100.5007,-122.79652,86.697059,4.66274
-97.968989,-125.96796,87.391053,5.0
-97.478246,-127.04171,87.126292,5.0
-97.235772,-126.31875,85.563136,5.0
-95.28439,-127.22268,86.458597,5.0
-96.114329,-126.96059,86.814285,5.0
-95.203714,-124.05369,87.382584,5.0
-95.593723,-122.73913,86.587411,5.0
-94.84134,-122.34266,86.082405,5.0
-97.20056,-118.05512,86.558439,5.0
-96.030087,-117.55246,86.319976,5.0
-94.685782,-116.49676,87.119161,5.0
-94.951434,-116.38867,86.263815,5.0
-97.93868,-114.03357,87.153036,3.36788
-97.73855,-115.68509,85.495386,5.0
-97.450611,-115.95966,85.479785,5.0
-97.402027,-113.93551,84.888309,5.0
-96.877855,-115.07289,85.695962,5.0
-95.352586,-114.53702,85.056793,4.94128
-100.73516,-115.15658,84.628897,4.00077
-101.17776,-113.79288,85.022918,3.19963
-99.258916,-114.79476,84.875383,3.8255
-99.16264,-116.22944,86.808491,4.26486
-98.914371,-114.88457,86.915019,3.41043
-100.75878,-118.00063,87.017981,4.04995
-100.5533,-118.42374,86.364995,3.74447
-99.092215,-117.62923,86.141686,4.00459
-98.568935,-118.21469,85.587651,4.9516
-99.850393,-118.1319,84.749243,4.59193
-101.00616,-119.47654,84.996174,4.43183
-98.570272,-118.9215,84.105616,4.69646
-98.597907,-119.51186,85.761483,3.84954
-99.797352,-119.54529,86.59588,4.96343
-104.04956,-120.13331,86.839691,5.0
-103.13271,-117.65364,87.352275,5.0
-102.12091,-117.17159,86.1194,4.99757
-102.14231,-115.66381,86.326216,4.42011
-103.12914,-115.26678,84.602154,4.68449
-106.42528,-116.64507,85.621526,2.64189
-107.54226,-118.41193,87.203403,5.0
-105.67512,-117.70779,86.923933,4.69667
-105.30963,-117.61854,87.422253,4.36283
-105.41928,-117.28057,85.757472,4.55133
-107.40587,-117.67793,85.151732,4.80136
-107.60288,-119.60246,85.464185,3.40671
-106.75511,-120.22781,86.24866,5.0
-108.05975,-119.018,86.946665,4.96541
-103.16837,-123.98114,86.929728,5.0
-101.57891,-121.77681,86.182693,5.0
-102.83719,-120.80346,86.449682,5.0
-104.79437,-121.42023,86.084634,5.0
-103.43892,-123.11677,87.452563,5.0
-103.26687,-121.1265,84.967202,3.67464
-102.33798,-112.69618,83.943818,3.7273
-99.61505,-112.88784,87.091526,3.00167
-99.480441,-112.57104,85.605925,3.24321
-99.52858,-112.52402,85.628212,3.21929
-100.12318,-112.32333,83.28058,1.90605
-99.11985,-112.2071,83.802524,2.46963
-98.852415,-111.95516,83.496757,2.58225
-98.157531,-110.71348,82.58525,3.34557
-98.958498,-110.2701,81.522197,2.19695
-96.880975,-108.62593,81.075135,3.00476
-97.029847,-107.12317,82.062861,3.98683
-97.849981,-107.91734,83.248042,2.78029
-97.220172,-109.4903,83.219962,2.73347
-97.623107,-109.36973,82.304443,1.80139
-95.097185,-108.47806,83.652315,2.31865
-95.466245,-108.15558,83.826147,2.58481
-96.159793,-107.79621,81.554734,3.68778
-95.394484,-109.10988,81.368867,2.75973
-95.782264,-110.37306,81.929589,2.49596
-97.447491,-112.52212,83.789152,3.45099
-96.088031,-111.25949,82.671275,4.02972
-94.896164,-113.16931,84.620428,3.34799
-95.341443,-112.3084,85.402675,3.42665
-97.25583,-110.79661,84.036975,2.97434
-96.999092,-111.31967,84.389543,3.12163
-94.703165,-112.16443,87.119606,2.75484
-95.784047,-109.84042,84.688179,4.71382
-97.964978,-107.68322,84.318227,2.82665
-88.058302,-101.91042,81.6782,2.30652
-88.738924,-102.0399,81.674634,2.48208
-94.499914,-99.942323,81.861839,2.56575
-92.808835,-102.14777,82.011156,3.49048
-90.863693,-103.61097,82.574998,2.65456
-89.433809,-103.90281,83.790935,3.29417
-92.856974,-105.93353,84.21883,2.60396
-85.43031,-100.51553,82.106987,4.08805
-86.998369,-100.97484,81.521751,4.02748
-84.969876,-102.95108,82.370856,4.38155
-85.41159,-102.31124,81.191023,4.45684
-84.183618,-103.49542,82.207275,3.99399
-84.26786,-105.93509,83.04702,4.27612
-85.559124,-106.39619,83.564061,4.71187
-86.442996,-106.63388,82.95743,4.31756
-83.205698,-103.85501,81.660371,3.69562
-82.700247,-104.39288,82.275025,3.66363
-82.596393,-104.12745,83.034986,3.70463
-83.435247,-104.1406,83.941144,4.08608
-81.514619,-105.19842,83.31713,3.9018
-81.950092,-105.33682,82.625365,3.99009
-81.051511,-105.95604,82.978379,4.25709
-83.586347,-106.48088,83.316684,4.09046
-81.945189,-105.8942,84.099822,3.53722
-82.323609,-105.95181,84.467545,3.63021
-85.188727,-107.77315,84.618645,3.37833
-84.541089,-109.07466,84.289255,5.0
-82.269231,-108.91164,84.571844,3.88959
-82.254968,-108.33855,84.036083,5.0
-83.64028,-107.79666,84.221505,4.3703
-84.036083,-107.43395,82.998436,4.67636
-80.66596,-107.86831,83.03454,4.63656
-80.828203,-109.96377,82.85001,2.78859
-80.795665,-109.58658,83.6434,3.57709
-82.644531,-109.05182,83.538209,3.69739
-82.540677,-108.74828,83.0283,3.52906
-87.194488,-106.98878,83.256511,3.87067
-85.177584,-107.91957,83.381314,4.78703
-85.629103,-109.30143,83.965659,5.0
-84.468882,-109.54457,83.255174,4.05102
-84.497408,-113.20831,83.936241,4.91546
-82.901714,-111.74322,83.77266,5.0
-82.030323,-110.81823,83.947384,4.62944
-81.32162,-111.0022,83.354125,4.33477
-84.097148,-113.46862,84.205459,5.0
-82.502791,-112.60503,84.386423,5.0
-81.088061,-113.68713,84.755037,5.0
-80.654816,-112.3435,84.945362,5.0
-81.759768,-110.59158,84.062381,5.0
-84.451944,-110.77221,84.135034,3.97835
-93.594648,-107.36698,84.6182,2.90353
-94.150466,-108.87086,82.509477,1.56303
-93.498371,-113.12663,86.839246,1.75966
-99.853959,-113.56723,87.760558,3.29954
-93.567459,-99.079066,81.507042,3.10055
-92.674226,-99.136453,80.813494,3.99306
-90.841853,-97.171254,78.496618,5.0
-94.337225,-99.563123,80.228704,4.27854
-91.200661,-94.257217,78.243892,2.44201
-91.0558,-93.668304,79.490138,5.0
-87.122726,-90.467332,78.189514,5.0
-87.565777,-90.270879,78.609386,5.0
-82.763985,-86.038167,76.008583,2.81887
-85.099582,-88.743381,77.014584,2.44441
-84.14172,-86.575154,75.984514,2.547
-89.406619,-91.327804,78.838489,5.0
-95.919993,-99.260253,80.682451,1.82808
-122.80967,-110.85589,86.517432,3.6859
-135.95854,-113.58551,84.502757,4.13835
-115.04782,-109.33229,83.874731,3.44523
-120.77984,-102.08046,91.462301,1.797
-121.9619,-102.99242,91.420403,2.49122
-111.77085,-99.845824,97.59146,2.19673
-133.46427,-107.26235,92.016783,3.19762
-134.2171,-110.78457,88.895373,4.45333
-135.79184,-110.42688,89.283599,5.0
-134.53,-111.30919,90.215164,4.39642
-135.98618,-112.94545,89.370516,3.73604
-126.69728,-110.61542,88.302114,3.78265
-126.32064,-110.39579,91.035743,3.8048
-126.10357,-103.05148,91.856768,3.61595
-124.82925,-100.23394,93.181015,4.15568
-116.06051,-97.095703,89.241701,5.0
-117.02238,-97.751141,89.685643,2.56074
-134.96146,-103.18374,104.72751,4.01624
-135.8899,-103.73956,103.95819,3.43983
-134.89638,-106.61883,107.02745,2.26808
-117.42487,-107.41467,106.62764,5.0
43.959092,29.666591,-267.44942,4.73226
42.173965,28.037135,-264.7042,4.91384
42.495778,31.050566,-263.17492,3.58369
44.842964,32.396989,-273.93204,2.7597
42.017962,26.957367,-269.12089,5.0
44.349993,30.550129,-268.9631,3.3546
44.663783,30.883419,-271.21089,2.92502
39.410473,29.106651,-269.29873,3.11159
40.3407,28.601311,-269.12624,3.59398
41.060991,27.519203,-271.56079,4.16327
40.30415,27.815944,-274.1188,3.36595
34.697381,30.622336,-274.8743,1.83697
36.742365,30.877736,-270.62699,2.10687
33.099458,26.218022,-269.10975,4.75993
33.334355,26.368454,-270.32212,5.0
35.982405,26.33469,-276.78067,2.95583
36.95765,30.562163,-277.40825,3.02904
38.494509,30.412623,-275.38644,2.14877
40.607689,26.948007,-279.90876,2.72469
38.277886,27.548175,-280.82696,2.70616
44.461424,26.612265,-279.87221,3.03192
41.468829,27.994569,-277.27364,2.33017
57.92097,28.635186,-282.33351,4.02168
55.269354,28.900281,-282.67359,3.42349
51.445929,26.919704,-278.74899,3.49559
56.028869,26.991688,-279.13454,4.05314
52.768394,32.986237,-278.30103,2.16171
45.069838,27.051415,-273.72433,3.08323
71.21292,27.144572,-267.9785,4.14629
79.160636,25.740539,-267.60231,3.67078
78.364572,26.014994,-263.07018,3.4525
34.883693,34.325305,-296.63324,1.95788
219.60579,287.94874,100.67543,3.35858
142.95363,217.66371,-13.048089,3.45257
145.96317,217.30557,-12.939778,2.19694
149.06586,212.06017,-24.434569,4.3156
146.16775,208.89759,-25.980342,4.24145
150.1512,209.26849,-25.477565,3.00083
156.62401,198.50987,-12.115188,2.4277
169.98327,194.07769,-11.875834,2.87774
154.78673,196.3583,-12.517677,4.83324
150.92408,195.11367,-5.39366,4.17655
156.16313,199.52667,-8.725452,3.07674
157.73163,199.61799,-7.9650458,2.93004
167.23315,196.28442,-7.8143909,5.0
167.93293,198.18337,-8.6759765,5.0
162.30878,193.28235,13.646804,5.0
158.30172,193.35768,13.481886,5.0
152.14581,194.30161,13.97352,4.60795
154.5866,194.33337,11.768966,5.0
155.421,193.61375,13.898192,3.82848
153.28687,193.84324,10.789263,5.0
148.5818,194.93772,6.3872873,4.52424
204.21581,324.61589,136.18141,1.62056
246.14067,313.47706,118.95058,3.24987
-28.389592,-29.925676,72.175797,1.96988
-33.496703,-19.175799,69.789833,1.53241
-7.6531448,20.806702,-81.374996,1.61888
-9.2733537,25.468201,-86.097003,1.654
-13.009417,14.144009,-92.19407,4.87449
-16.894354,11.162669,-92.717796,2.2009
-15.278157,9.5041277,-72.265276,1.52281
-4.8700407,22.86985,-73.999591,1.81779
-49.324384,-64.812761,182.09639,4.50766
-51.54231,-64.873268,184.07006,5.0
-52.610712,-65.189955,183.76295,5.0
-51.94569,-79.125647,179.8125,5.0
-51.811527,-80.556757,179.50316,5.0
-20.348274,-364.42651,-85.686044,1.52127
-14.153593,-253.88647,-47.003837,2.65055
-13.19261,-253.7815,-38.943353,2.88515
3.555046,-253.54961,-73.170989,5.0
-135.62559,-294.72097,-96.376749,1.60686
-119.22248,-288.01092,-147.4501,1.61864
-132.18994,-306.20217,-138.86991,4.21546
-125.84594,-311.2724,-141.12483,1.74794
-145.04954,-316.29516,-244.78076,5.0
-148.40362,-317.83904,-244.62476,4.78467
-150.18964,-305.66485,-252.33401,3.56546
-150.13214,-303.81799,-253.20406,3.01401
-147.36731,-302.55893,-253.56332,2.88307
-149.18631,-308.58568,-254.15301,2.28707
-150.87071,-293.11491,-257.98,1.71546
-150.62244,-289.68194,-256.43913,4.12522
-150.60416,-289.68629,-256.44359,4.12593
-147.26791,-304.08498,-240.7055,4.54925
-148.58191,-291.79902,-242.11087,1.69495
-148.60598,-291.77128,-241.962,1.59761
-141.32953,-308.13739,-218.44289,3.44226
-137.25694,-284.32589,-213.14858,1.7802
-138.33024,-283.15943,-213.88224,1.89458
-138.6213,-274.90105,-212.91412,2.57403
-136.42789,-269.8121,-226.81271,1.67858
-137.24312,-271.13323,-227.94218,2.31147
-162.44216,-259.56411,-201.22678,5.0
-137.24803,-283.93689,-200.82384,2.72022
145.97386,-181.31359,28.249189,1.60734
164.7674,-187.45077,36.852563,2.07952
169.16804,-189.39435,37.824689,1.7647
161.05852,-187.01886,36.905605,1.71263
169.99575,-184.9039,51.667113,1.79085
172.42004,-188.422,48.302783,1.84683
173.99078,-187.7133,50.166804,1.67817
171.14839,-185.97843,28.094968,4.04037
179.87211,-188.23491,42.85068,1.84922
176.41106,-162.01639,-28.935942,1.63316
191.38563,-150.56438,-26.845048,1.91043
193.26213,-151.5998,-28.32842,2.01012
197.85487,-154.48743,-30.905601,1.90954
195.30087,-151.04811,-31.554131,2.00215
205.99514,-152.80315,-61.45066,4.62965
206.41011,-151.31766,-62.405402,3.31602
198.41292,-154.97995,-77.483374,2.00168
199.49157,-161.41611,-70.236338,2.69095
197.31822,-159.89306,-80.270936,2.94691
190.71882,-165.0228,-70.201571,2.6036
106.96761,192.29429,-86.825762,2.34921
287.52664,213.64389,-133.64646,2.05854
313.03056,205.61316,-133.24709,2.73808
313.04883,205.64597,-133.18469,2.37042
327.60486,233.34313,-135.26667,2.85224
121.97828,207.40246,231.34005,2.11346
132.3543,198.40824,218.71712,2.26895
101.81994,245.49893,229.57988,1.69734
90.756162,249.11454,212.20019,3.49765
40.371455,290.57696,209.2535,1.75025
53.15038,298.06591,187.80389,1.65053
45.744665,270.69759,230.74768,1.56267
41.548614,273.11698,231.04676,1.78336
70.224303,246.61196,203.19744,1.6824
62.384007,222.16007,268.52284,2.40826
65.430981,203.5797,276.51067,1.77657
62.69334,200.99227,277.92986,2.87533
61.985529,205.20944,281.56831,3.3021
67.335562,200.09531,281.77512,2.16759
62.854247,198.97526,281.07756,1.78274
59.70966,202.77651,285.20587,2.56742
59.570594,204.64838,285.12965,2.61532
64.314441,203.90475,285.562,2.41689
52.882053,203.37879,281.5429,3.05925
56.661352,202.1501,281.71985,2.70651
-292.74931,81.711741,20.328217,1.782
-300.45633,82.775574,22.200706,1.58346
-297.97766,85.597791,18.473111,1.83218
-295.47135,95.833523,30.687301,1.91062
-192.38594,147.0709,-22.613784,2.23247
-194.77547,140.13688,-12.198538,2.23285
-194.15592,143.64384,-19.08632,2.62216
-214.34724,135.61132,-1.1008863,1.81665
-236.83316,27.982757,7.485998,1.9009
-240.07402,27.631526,6.7353982,2.02563
-228.56363,39.377371,6.6484819,1.86391
-2.9106353,80.074149,58.663655,1.73069
28.570002,68.278715,-5.1297911,3.39733
28.889141,67.927039,-5.2532568,5.0
29.18956,67.972614,-5.1890724,2.91635
30.230774,68.985857,-5.008554,5.0
-4.9364537,162.13484,15.430594,1.62331
-36.956863,143.32849,-10.909948,1.61189
-79.119295,-117.87839,85.594782,4.05938
-79.730829,-118.51779,85.861326,3.66235
-77.312773,-115.83085,84.732751,4.36316
-78.497955,-115.91308,84.217493,4.65843
15.72199,-117.07275,91.115082,2.01324
15.679201,-114.05519,97.943583,2.13324
22.238039,-114.31449,91.194866,1.63961
23.537772,-114.77626,92.692055,1.68368
20.710986,-113.96515,91.76584,1.88472
20.607132,-114.54749,91.242113,1.89207
19.618515,-114.11715,93.825087,1.6771
19.891298,-116.24203,90.265976,1.64256
27.034927,-122.58458,86.960483,3.30597
23.312681,-112.5024,94.413444,1.72803
34.132202,-191.58186,-127.54895,1.65596
82.996988,-174.31794,-98.981118,1.56722
82.569984,-169.89122,-99.613602,1.54053
74.850479,-197.05045,-55.210073,1.95231
74.977511,-197.15631,-54.877117,1.95068
39.120752,121.8878,141.30011,1.68253
-49.048035,217.63106,-28.82986,3.6804
-51.799047,216.78463,-26.872237,5.0
-60.000383,229.59086,-3.6357222,2.42974
-74.968708,214.53417,-12.955379,1.70072
-69.17919,217.09302,-23.829275,1.73095
-76.06831,213.38542,-11.935561,1.68658
-62.23391,294.67768,-35.474279,2.7662
-63.84877,266.59163,12.817756,3.9043
-60.078831,262.60936,35.47884,2.18528
-57.550677,257.8898,24.197106,2.09744
-57.561375,257.89465,24.188637,2.09767
-57.64116,257.22901,31.699095,2.19829
-58.864677,263.23643,27.54539,1.68309
-66.00162,270.78595,41.280392,5.0
-75.448753,280.28434,44.282347,5.0
-71.979233,281.56023,40.725019,5.0
-77.080105,280.22539,45.697077,5.0
-79.062242,281.88444,46.52345,3.81102
-79.829334,283.11375,46.58496,2.3006
-79.126872,283.82262,45.981895,1.86202
-80.479201,269.29495,70.538205,4.23636
-87.605446,77.446268,-15.054295,2.66269
-88.339555,70.307988,-17.475025,1.52862
-91.189072,80.88793,-30.332399,1.63516
-94.05731,77.163678,-24.091362,1.59351
-83.991511,78.049779,-26.655615,1.79965
-81.399177,79.066477,-30.642624,1.52403
-85.010437,77.848311,-30.511581,1.82994
-87.436071,75.645206,-29.70259,2.64345
-81.73659,77.043221,-30.644852,1.62604
-81.60733,77.123452,-29.36072,3.61974
-81.981739,77.930548,-29.458779,1.92297
-83.818124,77.764738,-30.878412,1.98573
-81.299334,77.92219,-25.478902,1.63122
-82.190338,77.997295,-25.651843,1.75824
-86.880698,74.848362,-26.175124,1.75882
-85.974094,76.538884,-25.419175,1.93744
-86.689036,76.236794,-24.527726,1.81039
-87.403087,73.082735,-29.378994,2.83976
-86.515204,73.482773,-28.126952,2.14496
-81.421463,77.903136,-31.860343,1.68672
-90.356458,-0.54484486,-25.264509,2.84784
-277.48725,-12.621865,-216.22764,2.29301
-279.4685,-12.041643,-217.78545,1.60149
-277.08209,-11.863353,-214.45767,2.06907
-288.37943,73.535257,-198.06124,3.51341
-288.17929,68.03613,-200.05408,1.53355
-271.1593,33.778512,-204.00855,5.0
-271.19407,33.765921,-204.01078,5.0
-272.90431,43.056939,-201.32974,5.0
-272.90298,43.060393,-201.29141,5.0
-243.05636,-28.393496,-259.61269,1.6274
-301.74849,-77.139386,-180.15738,2.51479
-301.58179,-84.507437,-188.45187,1.93088
-292.24787,-67.077487,-153.62963,1.89637
-265.39385,-115.32272,-161.97048,2.06764
-260.0456,-115.56876,-167.39138,2.28147
-272.09131,-113.08931,-162.82493,1.93125
-269.10496,-113.33535,-163.71994,1.81591
-264.36245,-110.23734,-177.42821,1.52458
-250.92875,-121.96023,-183.12991,2.03703
-292.78809,-90.215832,-189.37942,2.34952
-299.04517,-88.021307,-189.55414,2.2273
-271.64781,-54.032691,-225.63421,2.30015
-312.4909,-71.262173,-176.37139,2.56642
-309.97969,-67.936287,-175.44072,2.31227
-306.57257,-75.752291,-175.63862,2.50574
-305.4948,-74.219556,-176.56662,2.62015
-311.53304,-74.438964,-177.2361,2.47468
-303.72037,-81.486761,-180.69046,2.67769
-305.79166,-84.047895,-186.64133,1.92689
-318.56167,-52.427637,-166.62295,2.09273
-276.90157,-32.803162,-47.37156,2.41682
-285.76614,-37.193996,-93.641337,1.89928
-281.69534,-34.93562,-91.878942,1.72664
-281.69712,-33.102466,-89.11233,1.99574
-275.92276,-33.134224,-87.979743,1.6956
-277.18416,-31.650964,-91.407366,1.62824
-277.49171,-35.258102,-91.127451,1.77614
-273.15392,-30.064853,-90.821684,1.73368
-271.30015,-39.124875,-83.774332,2.00611
-262.88219,-43.980933,-56.203593,2.65731
-262.28849,-45.098142,-55.851471,2.79149
-265.91401,-36.777577,-40.637552,3.14004
-263.5383,-31.236886,-41.83254,2.48963
-264.18505,-31.991721,-38.99684,1.93424
-256.69331,-36.343776,-40.346494,3.12336
-256.86357,-36.060072,-38.691073,2.73484
-239.63676,-54.308818,-59.441333,1.88081
-242.18854,-57.194439,-38.310424,2.99114
-217.38931,-49.066985,-57.814442,1.53509
-218.23619,-48.579808,-58.802164,1.79842
-219.30771,-49.836083,-55.952205,1.65119
-219.49313,-49.921105,-55.909861,1.63544
-218.73406,-52.400894,-53.709318,1.65875
-219.2092,-84.245351,-49.297536,1.90474
-221.42535,-84.167461,-48.91867,2.23164
-223.06517,-85.553553,-51.216381,2.82809
-226.76513,-73.742073,-39.52547,5.0
-235.73935,-68.890472,-39.105597,5.0
-242.06507,-62.000461,-38.973217,2.03699
-244.24199,-60.942422,-38.295715,1.68603
-240.77514,-59.864549,-40.656273,2.12492
