x1,y1,z1,M1,x2,y2,z2,M2
-58.481354,-150.00712,130.88486,5.0,33.221464,-6.6287516,-110.25577,1.98395
-56.451521,-149.0712,131.13447,5.0,32.582531,-5.7175873,-109.46684,1.93583
-56.926217,-149.93669,132.29157,4.0265,35.926231,-9.7766611,-108.60387,1.96723
-58.310638,-151.55367,130.5733,4.81294,36.053152,-10.961499,-109.13415,2.09832
-58.919056,-153.12852,131.92518,3.70988,34.268563,-8.1662285,-108.94041,2.15146
-57.541317,-152.75846,130.48282,3.09184,34.902208,-8.0530091,-109.97452,2.09224
-57.223961,-152.28042,132.14403,2.5243,33.522421,-7.9552942,-108.96204,2.27576
-57.542209,-154.52264,132.72437,4.3308,32.410418,-7.8052964,-109.23752,2.65015
-57.962527,-152.42194,133.86453,1.96168,32.231094,-7.557103,-109.95818,2.4825
-233.06545,-61.170745,20.259129,4.73789,31.710429,-8.7258355,-109.75722,2.12819
-232.96516,-59.775515,22.198923,4.56482,30.298911,-9.0033554,-110.05673,2.08916
-223.2809,-84.843291,44.871595,2.90087,31.017651,-9.6172885,-109.48703,2.25883
-221.28539,-81.611119,43.703797,3.46466,37.827164,-11.923023,-110.49327,1.99923
-230.83593,-59.925613,34.23304,3.83259,36.547856,-11.351037,-110.36202,1.91607
-232.51096,-64.824684,36.070763,4.77816,37.806491,-10.126536,-109.80385,2.13225
-232.02646,-66.432635,38.690286,4.07089,36.308918,-9.3510666,-109.97981,2.05891
-228.08135,-70.400699,40.069804,4.68143,39.43339,-9.0944598,-110.35481,2.0461
-234.52965,-61.300562,33.511857,5.0,39.876172,-8.987971,-110.31154,2.17475
-235.07076,-58.111629,34.117152,5.0,36.955542,-10.315956,-108.23609,2.1726
-240.1128,-76.993857,26.501057,5.0,43.524675,-12.312561,-107.61302,1.85563
-238.15651,-76.449739,25.436221,5.0,42.962664,-29.578769,-110.33462,1.54423
-235.65912,-77.713703,22.363395,5.0,-27.262246,-83.949471,71.66987,5.0
-239.40187,-76.251057,23.706809,5.0,-27.804545,-82.83843,72.602548,5.0
-237.2401,-74.782618,19.107823,5.0,-28.516554,-83.760532,73.320326,5.0
-242.00891,-68.318719,30.652534,4.33562,-28.252135,-84.317495,71.862656,5.0
-238.75423,-59.908676,31.317555,4.89964,-28.857414,-85.117723,73.294365,4.21404
-235.25351,-58.944462,25.248125,4.39975,-30.819404,-84.902101,72.688124,5.0
-237.02482,-60.230377,23.647973,3.94001,-29.766535,-84.959432,72.866967,5.0
-235.11578,-56.204596,28.364631,4.46211,-26.298318,-76.429632,72.641009,3.75034
-247.83676,-36.472813,27.971948,2.58685,-22.707506,-71.948088,82.261057,2.95251
-247.53946,-35.344796,28.468039,2.21281,-29.594903,-67.263062,80.500507,3.93329
-245.11294,-38.562593,29.483398,4.97587,-29.692978,-67.293591,80.681754,3.10032
-244.9712,-38.371934,27.99468,4.96071,-29.174236,-61.925879,87.535017,4.84503
-241.61489,-40.164527,25.710787,5.0,-44.446123,-71.460596,76.76114,1.50052
-241.73479,-41.46816,29.139301,4.45066,-44.563429,-72.433057,77.648146,2.45218
-242.66635,-40.380035,30.686855,4.75338,-42.922588,-81.014659,73.218404,5.0
-237.80394,-40.986332,27.193713,5.0,-33.862147,-88.820192,70.14922,5.0
-236.04779,-41.107346,31.625551,3.93159,-34.011183,-88.282459,70.519887,5.0
-237.0734,-40.568688,23.813337,5.0,-34.428965,-86.988368,71.868905,5.0
-232.20163,-41.767353,27.437524,3.74119,-32.765048,-86.448833,71.097763,5.0
-231.74075,-41.690243,25.815532,4.97375,-31.562662,-87.288484,70.768922,5.0
-233.43228,-45.504308,44.46242,5.0,-33.594843,-86.150159,70.469407,5.0
-232.09332,-40.020224,37.604055,2.35302,-33.652054,-85.497164,70.435273,3.44475
-231.84728,-40.702071,38.649725,2.85641,-36.486627,-87.684632,70.688154,5.0
-240.42436,-43.152665,39.802369,4.1565,-37.016426,-87.709631,69.998741,5.0
-236.0206,-43.717175,41.953882,4.26859,-35.905385,-88.089914,70.273737,5.0
-237.04978,-41.332103,39.358873,3.69591,-35.974615,-86.877432,70.679981,5.0
-237.05334,-38.609505,37.987824,5.0,-35.611159,-87.032117,71.798714,5.0
-239.07426,-42.504024,33.075493,3.44431,-36.014518,-88.278253,71.824675,5.0
-242.37039,-42.671505,36.834735,4.39206,-38.085641,-88.639425,71.714581,4.08391
-246.47908,-34.17722,37.068294,5.0,-22.415684,-99.016193,71.554968,3.33255
-241.82171,-31.975117,42.386235,5.0,-24.101716,-91.224843,79.210142,3.46946
-242.50144,-33.188046,42.715179,5.0,-21.223875,-94.788852,72.244861,3.14333
-238.22783,-44.28124,37.742676,3.58426,-21.873865,-97.47487,73.001581,2.08092
-236.93701,-45.445695,43.28749,4.817,66.375779,-7.8069791,-35.541986,1.75157
-236.86391,-51.52393,54.416788,5.0,66.120013,-8.1533681,-35.628042,2.33751
-235.38054,-52.331138,48.844339,4.88312,68.556996,-3.3702667,-38.116947,2.30855
-234.00325,-50.801299,49.043132,5.0,68.702186,-4.082756,-35.866019,2.80892
-237.24991,-47.491794,46.286325,4.54674,68.280077,-4.6494543,-36.056882,3.76223
-236.53318,-49.259315,47.0552,5.0,-67.773654,12.870716,50.387977,1.54834
-239.37646,-44.464321,45.722929,4.42816,-69.801028,10.364624,43.484234,1.96402
-235.28872,-45.535732,50.378523,3.82241,103.63532,-83.080494,7.1953536,1.78146
-235.09216,-45.348639,57.940241,3.70328,102.68725,-85.243923,-0.59635642,2.14565
-235.24994,-42.662257,57.593021,3.91904,103.59637,-83.7907,-16.433139,2.43316
-235.32884,-41.173091,52.059796,4.86996,102.87764,-85.123492,-15.890359,2.31006
-239.6332,-42.702483,49.62926,4.97591,102.50649,-85.886461,-14.876431,2.14457
-239.98309,-41.508053,46.444557,4.92219,103.36417,-77.183467,-10.68659,1.72429
-237.04933,-43.915968,47.266919,5.0,102.54447,-77.857856,-9.2981489,1.75063
-236.38297,-42.019967,46.078172,5.0,103.3483,-80.597719,-7.7457688,1.71496
-234.44541,-42.796085,48.701707,4.84148,102.46082,-80.123086,29.259926,1.57573
-232.01576,-41.763453,52.165878,5.0,101.46131,-86.059295,17.078378,1.50057
-233.30168,-40.345714,46.86443,4.59195,102.89879,3.6415273,79.14572,1.85674
-231.46485,-43.463447,57.334947,3.88789,98.185398,-2.6753252,81.834622,1.63854
-231.04587,-43.419766,54.994893,1.65339,99.325285,-2.4351846,82.711532,1.56142
-233.68768,-44.535414,51.812865,4.75284,107.32661,-16.775355,79.292833,1.93279
-232.59877,-44.198001,55.267676,4.22129,112.86114,-22.554355,91.88351,2.51181
-231.48624,-46.489582,54.669514,4.17881,108.34102,-11.860284,76.478452,1.85358
-231.01333,-46.676452,56.50679,4.65508,106.75787,-13.307978,76.375088,2.53269
-226.91935,-47.431621,53.619832,4.86875,137.05837,-28.620971,113.73607,3.06852
-223.45429,-45.567824,63.445389,2.55177,-347.00457,36.255343,245.56438,2.9243
-229.55135,-47.31785,60.710869,3.80568,-344.82095,39.334143,248.05617,2.10145
-224.33103,-55.337105,69.960546,4.85793,-331.38221,56.936283,244.94756,1.6932
-222.54233,-51.758716,69.404281,5.0,-331.64711,53.072398,242.15818,3.01929
-223.00767,-46.563461,71.876716,2.68887,-335.51676,50.160303,243.83748,2.18885
-221.1276,-45.363682,72.040743,3.18812,-336.92539,47.514309,244.64228,2.62227
-230.28814,-35.991208,67.494797,4.84541,-363.73749,33.772687,246.74465,5.0
-239.45313,-39.740643,68.999563,5.0,-372.2638,-9.3745037,236.53134,3.16048
-242.54111,-38.795373,63.958418,5.0,-364.92449,-6.3572412,233.11505,3.81997
-243.25426,-39.577508,69.691328,5.0,-367.75378,-16.312982,228.11753,2.83013
-224.32523,-60.844697,58.455948,4.71128,-356.59,-22.774184,223.94355,4.30627
-222.51782,-61.453557,57.260065,4.83243,-357.41355,-21.603528,224.48489,4.27945
-223.547,-64.21861,56.156005,5.0,-381.78145,-15.115283,192.77142,2.93892
-223.12133,-64.982916,54.779162,5.0,-375.63827,-17.941323,190.55607,2.97501
-226.13799,-66.115279,48.334875,5.0,-369.93259,-11.25248,217.10904,3.30216
-220.63419,-82.886225,46.32956,4.2954,-341.34167,-24.682328,238.20055,3.22943
-220.25309,-77.385649,59.066145,4.96895,-342.67002,-24.838215,242.3702,3.71203
-220.71442,-76.433916,68.053736,2.43574,-304.00137,-9.008764,278.53937,5.0
-248.33062,-32.304508,31.266743,5.0,-303.06676,-7.8055368,275.38124,5.0
-250.04577,-31.970772,30.924426,2.54586,-307.12632,-8.5307663,271.26063,5.0
-252.25701,-30.674159,28.73904,2.07167,-328.20293,28.2676,265.3261,2.71063
-249.02328,-30.696111,26.957479,5.0,-333.34371,25.44793,272.49763,4.32813
-283.84418,-44.524828,5.1677847,2.12654,-334.7485,29.746664,269.78036,3.61053
-248.60118,-36.351687,-31.233209,4.09285,-361.51974,-4.3047479,254.80126,4.12783
-250.37694,-35.885459,-32.598463,3.65152,-357.24816,4.4346645,252.34457,4.80791
-253.39227,-38.815096,-34.412117,3.49398,-354.74628,6.000867,252.74264,5.0
-249.95663,-39.918822,-34.503045,3.7646,-357.41499,36.037918,253.14359,2.14971
-249.68161,-40.218571,-32.674236,4.46357,-329.78704,82.523035,264.44102,3.92861
-235.02797,-83.130482,-26.878032,5.0,-329.12503,80.40612,276.04181,3.12812
-229.52149,-84.262734,-31.300959,5.0,-341.51234,44.960741,250.88065,2.80272
-227.83665,-78.73118,-35.709175,5.0,-315.22331,82.673394,263.47613,2.9595
-225.78765,-82.955424,-29.818925,5.0,-295.20967,-2.9377011,329.02082,5.0
-229.96766,-80.042279,-29.636623,4.83498,-291.17752,-5.4607402,324.11176,5.0
-233.23348,-81.085721,-28.735366,3.6959,-289.71071,2.1039301,333.20778,5.0
-230.59569,-72.68604,-10.827044,5.0,-252.15358,67.46653,340.30238,2.98161
-221.51226,-80.664845,-11.692641,4.47806,-252.13147,67.474583,340.28412,2.81498
-235.19646,-84.036195,-22.604424,5.0,-258.48041,69.602916,345.87201,3.55286
-234.36696,-70.091143,-11.952052,5.0,-266.42164,71.156379,344.35713,5.0
-233.11537,-61.619144,-10.12057,3.79467,-253.20934,65.135195,345.80951,3.7954
-233.72512,-69.444954,-11.032968,5.0,-250.75361,64.572703,343.54945,5.0
-231.14259,-68.022981,-11.34141,5.0,-246.91953,64.888083,343.05331,2.24858
-229.13148,-65.610831,-11.693086,5.0,-248.23586,66.549837,342.76677,3.41618
-231.35386,-69.234015,-15.060535,5.0,-252.60454,49.894802,348.29505,4.23301
-231.72203,-65.745774,-37.882974,5.0,-255.38431,50.402607,348.60707,3.08498
-224.25748,-69.248724,-37.12346,2.14397,-270.94369,51.522662,344.68165,2.03587
-226.15805,-66.31385,-36.062189,3.2897,-270.12687,52.366279,346.29653,2.45828
-227.11725,-63.597381,-31.792147,4.16157,-269.48746,46.706628,343.87397,2.65692
-232.16553,-63.767759,-36.936255,5.0,-264.51542,55.866948,344.76386,2.59449
-232.84437,-64.315778,-36.968347,5.0,-264.50773,55.868751,344.76434,2.58263
-233.993,-68.142212,-37.838848,3.62472,-261.01932,58.994665,343.88502,5.0
-234.29431,-67.820176,-30.878412,5.0,-268.03364,56.768016,346.88017,4.01957
-242.42923,-54.841793,-35.820607,4.39725,-276.2114,30.925132,341.86582,2.23855
-246.96492,-40.816845,-30.824034,4.3274,-276.20755,30.90494,341.86967,2.25205
-243.77309,-38.405698,-28.570894,3.72087,-276.1989,30.919844,341.87448,2.24722
-240.78183,-38.531392,-28.304351,2.70239,-276.20563,30.89857,341.89563,2.2706
-230.20122,-30.526401,-25.435221,1.79416,-273.54173,31.942306,342.63697,1.71438
-232.84882,-53.815735,-23.16158,5.0,-284.89829,14.322497,338.91779,2.51686
-231.60213,-54.345256,-22.587041,5.0,-279.55029,22.39377,340.25431,5.0
-231.13992,-50.01103,-18.228746,3.28409,-281.14209,15.571517,338.86827,5.0
-236.51892,-40.991124,-11.67704,4.1901,65.923862,319.01968,-260.70592,3.7447
-235.38455,-42.432931,-13.835239,5.0,35.536333,330.97094,-258.82422,5.0
-239.38493,-39.777415,-12.485139,3.95503,14.45011,320.67434,-260.37804,3.87522
-241.37598,-40.620615,-12.644709,5.0,39.456467,300.52248,-268.32167,1.73119
-240.96279,-40.994021,-10.313123,5.0,38.912725,297.15216,-264.13568,1.77609
-239.56545,-47.54205,-23.842647,5.0,16.324121,287.62796,-289.6502,4.13497
-235.64129,-50.424996,-21.094755,5.0,23.410553,298.84588,-289.23482,4.4177
-234.74271,-57.167696,-14.863079,4.80585,18.130344,293.74969,-288.74685,3.2703
-236.77432,-55.846345,-15.63552,5.0,26.779253,321.30703,-284.03057,4.39503
-236.84519,-53.453918,-23.287274,5.0,17.312087,322.66157,-283.43875,5.0
-236.02238,-52.579184,-19.944785,5.0,20.110122,319.83986,-274.00909,5.0
-239.03147,-51.010121,-23.365276,5.0,20.643768,320.7878,-268.62551,4.87289
-239.75444,-54.256,-20.99937,5.0,14.243863,324.87176,-268.1861,5.0
-238.54964,-54.928041,-0.21790585,5.0,15.456345,320.47044,-262.48474,4.62401
-235.35602,-51.762393,1.7365966,5.0,14.707799,321.00901,-264.71692,5.0
-234.88757,-55.750514,3.1410749,4.15884,18.622644,320.95962,-267.95004,5.0
-238.83223,-47.873892,-8.7784932,5.0,30.456121,306.58711,-270.57404,3.70553
-239.12641,-44.976347,-5.3383902,5.0,29.426809,302.37882,-269.77646,3.36842
-240.44353,-45.066607,-6.3096241,4.80668,33.280598,301.05529,-270.80433,2.99656
-237.73263,-44.685066,-8.1321925,3.36517,32.243113,302.55394,-273.0317,4.67339
-237.16388,-44.045674,3.5966055,3.2607,35.843059,308.93389,-274.47831,4.25449
-234.1753,-45.88284,1.6055536,4.97651,41.096827,310.33874,-272.35142,3.99801
-235.71305,-47.501823,2.1578064,4.52982,42.680457,305.27379,-270.47837,3.73935
-243.29304,-45.007214,-4.9158433,4.56715,40.269435,307.83613,-270.88221,4.17016
-241.20215,-42.702706,-7.925822,5.0,40.092515,303.85254,-267.15198,1.77237
-244.97075,-37.424212,-0.57225692,5.0,34.393562,310.03724,-277.92393,3.44756
-240.96502,-40.544285,2.2335796,5.0,34.46856,306.31302,-277.74365,2.21347
-239.99736,-38.087673,3.331845,5.0,47.509711,312.98498,-265.81402,4.57336
-238.12442,-40.561779,2.0494953,5.0,46.444823,310.6799,-271.03317,4.07635
-240.2532,-40.778179,-0.64892156,5.0,62.971018,289.96765,-289.53818,3.74719
-237.33415,-41.560871,-0.040507452,5.0,-66.638575,56.207448,-67.436219,1.55257
-236.31968,-41.810811,0.83266707,5.0,-55.476727,43.583839,-51.730205,1.80954
-234.28005,-42.536339,2.5714388,5.0,-52.177738,38.692325,-95.52378,1.73551
-240.20283,-31.772758,2.3927033,5.0,-52.660423,37.983322,-96.320883,1.76717
-239.94075,-34.728916,2.55985,5.0,-51.311885,37.325759,-95.597336,1.69856
-240.30045,-36.147211,2.4283612,5.0,-47.545596,31.795313,-99.301608,1.75187
-240.54069,-41.616809,-5.3718195,5.0,-51.059485,33.974007,-98.014608,1.66813
-238.36244,-43.350901,-5.495731,5.0,-54.389724,37.548713,-96.307422,2.18715
-233.88915,-46.724591,3.1566753,5.0,-61.082893,33.691559,-90.277704,1.96911
-230.54844,-54.179781,2.6614752,3.78061,-61.530963,34.700558,-91.173364,1.70004
-230.05324,-51.94358,4.9351165,3.28442,-52.940707,39.71719,-94.039186,1.8167
-233.54371,-52.690392,5.6580818,3.34218,-53.169069,41.193971,-92.112773,1.97099
-232.3251,-49.950188,4.8018448,3.8469,-50.886411,39.615268,-92.620938,1.77703
-233.7737,-50.790379,5.8065081,3.83735,-51.530632,39.657455,-94.316105,1.6554
-230.66433,-48.041707,4.9547284,4.20803,-51.108523,38.423339,-94.18053,1.59811
-233.19248,-46.834016,5.3710352,4.16031,-49.881138,39.182943,-92.480556,1.74339
-229.55626,-45.393434,6.1867112,3.27626,-52.654654,41.055751,-91.352688,1.85879
-233.26736,-40.629307,6.5998979,2.21982,-53.979153,42.372438,-90.416164,1.7283
-232.85328,-43.670931,6.664528,3.25326,-57.985343,40.380641,-94.07284,2.23261
-232.22481,-43.889002,4.3480972,2.32438,-56.042103,41.494327,-92.269982,2.16105
-231.57182,-36.243265,12.447804,4.33494,-54.240207,40.410449,-93.063239,2.31445
-237.63457,-40.204977,12.959942,2.72197,-55.919509,42.51222,-91.138268,1.87121
-237.99471,-39.340048,13.877243,2.56285,-69.624588,35.373144,-87.482554,1.66475
-238.62853,-34.295225,11.240336,4.65112,-69.484206,34.617266,-88.358502,1.70889
-240.78094,-31.196325,11.522926,3.16827,-64.922255,30.803019,-93.862266,1.55562
-234.44898,-32.674794,11.631683,3.03378,-62.292009,33.144091,-90.304146,1.75873
-235.54323,-36.939821,8.0600913,2.84868,-62.27999,33.954295,-88.912821,1.78768
-235.75005,-35.908749,9.2024835,2.74409,-62.49441,33.295892,-89.670983,1.69698
-239.69114,-30.540664,8.9805127,4.69149,-67.803942,32.5816,-89.81425,2.02289
-240.00315,-34.4139,8.3431265,3.09955,-66.452039,36.568198,-90.94404,2.28684
-239.85561,-35.498793,6.7233636,3.46384,-62.621331,36.212074,-88.556576,1.90657
-238.43554,-34.310046,4.2504835,4.56642,-62.093455,35.028318,-89.365218,1.80349
-240.90351,-35.568438,5.2752044,3.6006,-62.22903,35.470138,-89.568099,1.86471
-238.75467,-30.690428,4.4737915,5.0,-63.155454,34.753562,-88.641671,2.07387
-235.49598,-38.370374,6.5214504,3.57279,-61.897304,36.03888,-91.499321,1.66571
-235.0565,-39.213908,4.0601591,4.30318,-64.450146,37.171074,-92.799301,2.07504
-234.35671,-42.968469,4.5647193,5.0,-64.016018,39.915144,-87.488323,1.65914
-236.91918,-41.308257,4.8629091,4.81848,-50.041231,58.223042,-84.234045,1.54417
-236.46053,-43.461775,8.0649943,2.88374,-7.4625422,47.334383,-95.671373,1.83959
-240.39093,-39.265612,4.8718236,3.29431,-8.6370439,46.698215,-95.584356,1.89082
-238.70654,-39.317985,6.5005013,3.84278,-11.759593,47.881731,-96.429535,1.83446
-246.38325,-30.488403,4.2241857,3.43155,-12.313431,48.829073,-95.9281,1.76557
-242.75639,-32.080977,7.2136607,3.39062,-12.701406,47.791949,-96.005503,1.76181
-241.68309,-30.822919,4.8058564,4.25918,-13.13938,45.668543,-95.751661,1.79629
-242.55002,-30.60106,3.8537886,4.48941,-13.20861,46.065172,-96.919912,1.83877
-244.80494,-30.951399,9.3629444,3.48573,-12.902845,46.684153,-96.514149,1.78881
-241.44819,-33.571926,11.190861,3.21764,-15.511941,46.104834,-96.119444,1.8446
-238.84025,-46.636894,7.7672503,3.07666,-16.181162,46.576582,-95.630989,1.89545
-236.37807,-49.591937,6.0124329,3.16627,-16.486446,47.965384,-96.270884,2.10741
-235.0672,-47.000717,4.7033397,4.74356,-16.380678,47.985335,-97.350675,2.25558
-236.49574,-45.937775,4.8152166,4.3782,-13.697064,47.822116,-95.920889,1.77765
-237.01011,-56.372077,4.1082973,4.13724,-16.478273,49.899609,-95.610797,2.13011
-235.32973,-53.379594,7.4008646,3.49118,-16.01626,49.835548,-96.135309,1.96958
-236.34509,-69.263878,4.675259,5.0,-15.430211,51.657997,-95.891562,2.06599
-234.2796,-71.996059,10.495976,5.0,-10.385575,52.821561,-95.646855,1.94573
-235.3743,-65.371699,2.3953776,5.0,-1.7323395,57.601057,-91.977679,2.02308
-234.27247,-58.577185,1.4343954,5.0,-1.6371486,56.932076,-92.273347,1.86379
-231.80449,-70.969778,-7.7158857,5.0,-2.8919374,56.874986,-92.119023,1.95599
-229.1502,-68.048499,-5.5019711,5.0,-3.8933647,55.216236,-90.67866,1.51733
-229.95072,-65.304841,-5.6958613,4.81568,-4.8053705,54.382956,-90.134918,1.84696
-231.18315,-65.186501,-8.4950124,4.99309,-2.549154,52.94091,-90.971925,1.59381
-233.1323,-64.848864,-9.4212281,5.0,-4.6707571,54.960111,-92.612285,2.13759
-232.18247,-63.707921,-7.6610616,3.9754,-3.6880793,53.908804,-92.147388,1.63419
-232.80336,-61.779605,-9.1248212,3.80216,-4.7313331,52.922761,-92.476229,1.94706
-230.3804,-61.374218,-9.0659856,3.53444,-5.8986233,53.517344,-92.452191,2.04856
-228.20081,-61.376001,-7.9966922,3.96677,-5.7649715,55.2184,-92.264213,1.85564
-229.82146,-62.790508,-4.4081629,4.65875,-8.6793509,55.567674,-93.112277,1.83868
-233.69481,-60.22748,-6.3965404,5.0,-8.4928152,53.894742,-92.867569,1.91572
-231.05389,-62.095178,-5.3169954,4.33517,-8.4880076,54.075508,-91.794028,1.74491
-230.60282,-62.976264,-3.7894971,4.9312,-8.2231077,53.172757,-92.550747,1.90526
-226.28865,-65.312418,-4.9305522,3.53264,-7.2562953,55.170804,-91.671433,1.86391
-222.83161,-73.296572,-3.7163983,4.20622,-8.0120532,55.413229,-91.08875,1.74885
-225.17389,-75.247508,-3.6397337,4.14014,-9.6110677,54.230194,-93.10795,1.68889
-224.37025,-78.297602,-3.9356948,4.47428,-9.2375156,53.116148,-92.478152,1.93915
-225.47788,-81.379453,-3.8412012,5.0,-9.4153976,55.191838,-94.234857,1.84962
-231.03695,-72.616507,-9.1988115,5.0,-9.5764529,53.582487,-94.460815,1.9073
-229.5879,-73.48801,-7.2933384,5.0,-10.046157,53.09836,-93.747845,1.79823
-227.46313,-72.209004,-4.1224534,5.0,-10.188463,50.06403,-93.918034,1.98743
-227.12215,-72.158748,-4.7558281,5.0,-9.1312672,49.550937,-94.082936,2.35094
-223.77164,-83.826481,-1.5680057,5.0,-10.159617,50.407054,-92.791609,1.94115
-223.19175,-83.314901,2.2139677,5.0,-9.4303012,49.574254,-92.523344,1.94663
-229.3325,-67.550178,11.718153,4.43315,-10.110579,51.612444,-93.287275,1.92759
-230.51768,-66.172778,12.733068,4.42375,-10.469709,52.515556,-93.591597,1.90317
-233.84992,-68.947414,10.977359,5.0,-11.210563,51.590209,-92.571901,1.9886
-233.35873,-71.647279,11.323687,5.0,-11.539404,50.337103,-93.594481,1.8002
-229.34989,-71.248133,9.2555248,4.9555,-11.086046,50.033021,-93.068047,1.78231
-231.17602,-67.3525,9.3798819,4.4939,-12.280259,50.288305,-92.820455,1.8394
-229.64406,-67.699719,7.3545093,5.0,-12.359103,50.012228,-94.340143,1.78272
-231.54865,-71.301954,7.0322508,5.0,-11.615365,49.558629,-94.271875,1.85626
-233.27538,-70.819903,6.2736275,5.0,-12.646118,52.156667,-93.954572,1.86509
-217.77754,-83.207816,-0.1064747,2.77761,-11.963436,52.066404,-94.311298,1.88205
-216.33027,-85.102368,-14.586731,2.59461,-14.572051,52.243925,-93.9089,2.45407
-212.66463,-109.25006,-27.976297,5.0,-14.272056,52.830215,-94.246876,2.26147
-219.45257,-109.35703,-26.214794,5.0,-15.112908,52.757019,-93.900727,2.58729
