#id,x,y,z,mvir,Name,SGX,SGY,SGZ
2352,192.61015,417.66235,404.61325,1.3384157e14,,,,
2353,156.7184,12.311663,107.18101,1.3166692e14,,,,
2354,69.656425,318.2701,244.00829,1.3364291e14,,,,
2355,361.33157,124.578606,226.21747,1.31000445e14,,,,
2356,22.213312,479.6402,236.9339,1.1613371e14,,,,
2357,102.84876,294.19867,411.40466,1.2554284e14,,,,
2358,107.22071,160.09416,346.02686,1.2753592e14,,,,
2359,402.63388,413.194,219.24736,1.3339253e14,,,,
2360,46.972256,166.31189,486.3286,1.2886099e14,,,,
2361,264.22873,432.8536,0.15095066,1.3038926e14,,,,
2362,276.44003,101.217354,182.84914,1.3177153e14,,,,
2363,206.79965,86.04966,11.061184,1.3415887e14,,,,
2364,68.26876,194.64449,312.32822,1.3013265e14,,,,
2365,138.9275,211.08003,337.22455,1.3280079e14,,,,
2366,287.22797,21.499754,30.80498,1.28247816e14,,,,
2367,93.36031,397.26883,445.94897,1.2688381e14,,,,
2368,480.91092,406.33643,236.16559,1.3358603e14,,,,
2369,45.764595,395.34576,46.78529,1.2043166e14,,,,
2370,140.74646,188.8255,487.2442,1.31898186e14,,,,
2371,307.73093,495.17776,495.15164,1.3101774e14,,,,
2372,482.16782,329.6552,61.615265,1.305813e14,,,,
2373,446.33264,398.96106,484.6903,1.2648706e14,,,,
2374,157.63373,215.21144,183.72327,1.073661e14,,,,
2375,239.7209,342.0425,463.9131,1.3186691e14,,,,
2376,384.77667,107.49161,138.09125,1.314055e14,,,,
2377,176.20969,65.06749,184.78726,1.2675215e14,,,,
2378,123.67268,75.71071,489.28064,1.3036739e14,,,,
2379,255.66743,312.0985,241.01578,1.1299166e14,,,,
2380,182.89503,239.47177,57.435493,1.2404422e14,,,,
2381,337.6381,10.838915,246.97668,1.3228119e14,,,,
2382,256.83722,487.26663,230.18082,1.2773444e14,,,,
2383,323.85114,52.56746,330.98795,1.2747658e14,,,,
2384,496.38315,81.87252,419.00723,1.1531872e14,,,,
2385,39.82106,325.62036,48.89147,1.1268069e14,,,,
2386,143.6192,120.76656,331.4336,1.3160639e14,,,,
2387,154.64139,9.700889,442.68152,1.3216589e14,,,,
2388,72.25103,105.582504,81.95562,1.30587885e14,,,,
2389,73.23496,251.8039,335.97745,1.2822144e14,,,,
2390,389.8895,142.9727,477.69058,1.1043171e14,,,,
2391,37.33032,361.90152,140.8204,1.2193359e14,,,,
2392,456.46213,293.84912,340.10834,1.25829405e14,,,,
2393,150.7776,279.81863,279.69147,1.2370662e14,,,,
2394,332.26428,142.30238,430.78122,1.3062324e14,,,,
2395,240.45497,488.65228,331.70963,1.0597838e14,,,,
2396,278.78473,144.4972,39.725315,1.1440152e14,,,,
2397,288.05057,461.4486,343.97974,1.1502551e14,,,,
2398,382.0327,44.400974,459.24042,1.3496186e14,,,,
2399,412.73334,11.046532,117.452736,1.0366786e14,,,,
2400,474.49255,431.18842,233.89723,1.33550045e14,,,,
2401,243.87053,142.19795,61.979027,1.2053221e14,,,,
2402,212.88174,100.18647,438.41922,1.2756897e14,,,,
2403,469.43924,128.96138,443.00165,1.21460685e14,,,,
2404,319.04318,136.53401,437.25543,1.2765086e14,,,,
2405,245.80673,491.64603,302.45578,1.1581559e14,,,,
2406,122.66633,139.03616,146.48755,1.28806455e14,,,,
2407,170.56407,314.60797,355.85712,1.3009284e14,,,,
2408,200.14618,12.702137,372.92947,1.24827654e14,,,,
2409,378.38467,201.30927,126.970245,1.2077804e14,,,,
2410,226.8374,273.9297,9.96259,1.0194845e14,,,,
2411,358.85574,4.071258,222.24232,1.3003351e14,,,,
2412,154.74298,24.437014,29.631056,1.22121875e14,,,,
2413,372.60983,89.62212,137.05943,1.0834062e14,,,,
2414,308.93997,298.14505,77.59961,1.2805462e14,,,,
2415,349.26938,440.4344,473.828,1.2851743e14,,,,
2416,372.33688,175.85878,435.8092,1.0938364e14,,,,
2417,492.88232,481.0234,139.26135,1.3279908e14,,,,
2418,145.25563,366.47964,304.85773,1.2969179e14,,,,
2419,44.615635,236.70241,409.26266,1.29628245e14,,,,
2420,480.28506,389.2492,177.69882,1.2804295e14,,,,
2421,27.05505,354.81958,416.97937,1.2726094e14,,,,
2422,301.05026,69.53191,495.29202,1.3106736e14,,,,
2423,4.474706,88.81458,285.46463,1.2601499e14,,,,
2424,459.31946,178.93909,274.73648,1.27066515e14,,,,
2425,441.99747,438.1177,425.00198,1.30538375e14,,,,
2426,300.12897,143.88852,371.1146,1.2838473e14,,,,
2427,366.9317,105.168396,52.618996,1.30510114e14,,,,
2428,480.89886,287.2996,300.58365,1.2481147e14,,,,
2429,410.95035,344.19855,240.55453,1.0134532e14,,,,
2430,250.50343,93.626434,441.0847,1.3033844e14,,,,
2431,242.88316,135.4124,340.59845,1.2824928e14,,,,
2432,126.63237,77.173744,106.224754,1.3429215e14,,,,
2433,106.00709,363.05072,157.29344,1.3187161e14,,,,
2434,146.36838,23.68359,74.22978,1.14860394e14,,,,
2435,17.547897,476.6159,476.82104,1.2764484e14,,,,
2436,309.91965,409.61688,65.06354,1.31813956e14,,,,
2437,191.01688,411.61014,242.98697,1.261677e14,,,,
2438,416.7416,358.33942,251.93283,1.2165213e14,,,,
2439,499.7595,334.5643,491.0962,1.1872869e14,,,,
2440,242.57663,191.61133,73.171036,1.26807374e14,,,,
2441,322.02396,88.861565,272.68854,1.2825709e14,,,,
2442,81.38691,125.092354,447.828,1.11347405e14,,,,
2443,295.84308,41.67132,298.64066,1.1841455e14,,,,
2444,271.95657,354.384,154.30602,1.2824348e14,,,,
2445,287.86298,306.81528,28.576235,1.3320999e14,,,,
2446,469.9286,270.25333,473.5038,1.2909989e14,,,,
2447,130.34995,499.01382,45.646004,1.0779345e14,,,,
2448,154.42393,184.23212,313.21417,1.2570206e14,,,,
2449,35.812202,198.44624,199.27942,1.2434821e14,,,,
2450,175.00044,64.501335,333.81976,1.2231327e14,,,,
2451,342.7157,192.36697,211.78194,1.2552295e14,,,,
2452,382.31396,322.43985,173.83,1.3186005e14,,,,
2453,76.16066,219.15219,41.66905,1.2496331e14,,,,
2454,187.78893,380.31564,365.338,1.1826123e14,,,,
2455,49.616245,14.434029,185.03117,1.2878232e14,,,,
2456,34.07814,492.22845,230.92996,1.201058e14,,,,
2457,60.826874,408.5725,230.07487,1.2564785e14,,,,
2458,256.16272,27.145233,28.318325,1.261649e14,,,,
2459,100.00248,393.42374,265.77863,1.2687035e14,,,,
2460,331.72726,120.67663,237.9147,1.28666055e14,,,,
2461,210.75601,475.31372,410.23816,1.21986106e14,,,,
2462,419.10596,22.33865,4.151051,1.2331562e14,,,,
2463,320.86774,460.43433,479.71042,1.2646542e14,,,,
2464,454.2588,91.61989,302.55176,1.1675604e14,,,,
2465,213.85127,471.1888,495.0073,1.28147245e14,,,,
2466,50.521248,259.26065,409.26672,1.22761935e14,,,,
2467,146.3385,62.10247,190.43599,1.38723744e14,,,,
2468,103.63149,20.382547,191.89392,1.227839e14,,,,
2469,50.60331,497.00888,264.05676,1.2806331e14,,,,
2470,92.88121,461.9574,107.75656,1.3289836e14,,,,
2471,465.7071,465.4386,214.29118,1.2943834e14,,,,
2472,241.80177,104.037186,29.39209,1.2698058e14,,,,
2473,237.92041,344.52097,480.2235,1.2177256e14,,,,
2474,284.45636,404.60672,300.05576,1.28268074e14,,,,
2475,165.7685,135.89702,248.21663,1.17466215e14,,,,
2476,143.66716,328.55423,406.58685,1.22820755e14,,,,
2477,78.69363,6.962465,419.54694,1.2532101e14,,,,
2478,122.52478,279.7058,10.537468,1.2746322e14,,,,
2479,154.2574,354.3614,184.59064,1.1910829e14,,,,
2480,462.89804,260.76135,348.53473,1.2810913e14,,,,
2481,277.99606,367.9941,330.12155,1.232432e14,,,,
2482,144.83325,467.8708,60.87122,1.0471383e14,,,,
2483,164.20506,400.7238,395.28235,1.16685084e14,,,,
2484,299.98248,291.7435,114.42001,1.2956533e14,,,,
2485,157.17725,294.9416,43.795376,1.2547322e14,,,,
2486,491.25223,29.282604,399.89844,1.2319376e14,,,,
2487,326.9762,178.08624,417.2744,1.2464589e14,,,,
2488,155.87515,249.88908,314.34677,1.3019972e14,,,,
2489,32.895573,78.62799,373.12674,1.232999e14,,,,
2490,53.73053,446.6698,42.805763,1.287519e14,,,,
2491,215.42287,181.90727,7.537588,1.2551454e14,,,,
2492,47.8661,175.73387,485.41693,1.1849999e14,,,,
2493,337.49112,443.84085,376.27136,1.2789003e14,,,,
2494,12.519648,50.176556,267.15994,1.2070183e14,,,,
2495,445.84982,445.3018,436.58417,1.1976081e14,,,,
2496,449.50406,250.40575,269.26,1.0403428e14,,,,
2497,302.14093,297.9151,179.58347,1.0538287e14,,,,
2498,189.64478,51.977993,249.1202,1.2605453e14,,,,
2499,276.13446,460.481,132.08112,1.2874761e14,,,,
2500,437.14716,136.3141,457.80527,1.0639889e14,,,,
2501,397.38065,35.16494,418.31808,1.2529481e14,,,,
2502,129.41154,310.17764,318.14413,1.24190305e14,,,,
2503,360.24838,478.51642,383.05463,1.0486619e14,,,,
2504,115.36484,348.30728,460.6062,1.2992861e14,,,,
2505,130.77975,358.98157,168.097,1.3210774e14,,,,
2506,63.22439,445.2721,217.60689,1.2467818e14,,,,
2507,352.71814,45.701664,124.49867,1.2425677e14,,,,
2508,492.7169,376.59763,330.46768,1.2599174e14,,,,
2509,248.15259,300.6978,330.47742,1.197806e14,,,,
2510,463.9892,403.19638,466.1163,1.2469344e14,,,,
2511,359.1256,151.99231,234.89383,1.2615511e14,,,,
2512,359.91843,352.60608,436.41098,1.1611423e14,,,,
2513,329.1838,55.9183,497.4579,1.0192834e14,,,,
2514,235.4588,181.33089,35.90204,1.1456e14,,,,
2515,74.066055,116.67814,456.26242,1.2190799e14,,,,
2516,54.071995,313.36386,143.97563,1.2091059e14,,,,
2517,399.34918,15.467043,438.50552,1.2708991e14,,,,
2518,45.57659,401.69846,79.696365,1.2235167e14,,,,
2519,61.384995,124.33101,410.31885,1.2297098e14,,,,
2520,328.76382,173.24734,204.33133,1.02130715e14,,,,
2521,248.07733,323.71994,145.72731,1.1262791e14,,,,
2522,99.21585,333.33493,28.935593,1.28359485e14,,,,
2523,99.66971,12.358763,53.213776,1.171597e14,,,,
2524,331.07623,17.869717,152.77568,1.2824046e14,,,,
2525,13.181233,80.168434,285.35608,1.2765667e14,,,,
2526,51.00266,488.63397,56.35014,1.0388303e14,,,,
2527,100.86417,275.50232,361.1671,1.2372916e14,,,,
2528,352.477,435.5994,487.37677,1.2830909e14,,,,
2529,124.80475,49.842102,498.14078,1.26253156e14,,,,
2530,294.70367,2.5142367,105.16175,1.2399525e14,,,,
2531,294.66394,184.7268,365.32214,1.1869152e14,,,,
2532,211.25136,301.21466,409.6801,1.1948988e14,,,,
2533,315.16382,440.8348,324.10867,1.2449081e14,,,,
2534,63.321228,294.15845,278.2415,1.0390916e14,,,,
2535,416.55875,138.56027,117.92107,1.2709887e14,,,,
2536,51.675716,12.634319,366.56027,1.2411125e14,,,,
2537,50.457256,180.5344,363.64905,1.2082502e14,,,,
2538,357.3646,341.77185,447.1871,1.057405e14,,,,
2539,440.12997,279.95627,79.9463,1.2917737e14,,,,
2540,294.24368,236.3876,69.91496,1.16251486e14,,,,
2541,251.17729,203.6635,111.065575,1.23096925e14,,,,
2542,308.6638,227.2677,457.28635,1.248281e14,,,,
2543,298.9033,48.48101,340.2363,1.2605891e14,,,,
2544,188.5916,384.50433,336.62476,1.2068672e14,,,,
2545,116.046936,239.51138,2.640537,1.28440125e14,,,,
2546,84.39518,326.71133,160.90387,1.2934632e14,,,,
2547,294.27634,145.85782,378.18933,1.0940848e14,,,,
2548,389.26154,300.97208,65.12457,1.13828495e14,,,,
2549,193.82341,146.48416,279.70282,1.1985771e14,,,,
2550,140.82655,473.09216,439.26105,1.1365291e14,,,,
2551,209.90048,262.7315,86.87867,1.23601315e14,,,,
2552,217.89973,206.88783,365.04086,1.30743796e14,,,,
2553,275.4026,311.78607,92.80217,1.262823e14,,,,
2554,237.12396,54.397457,398.37036,1.2298766e14,,,,
2555,259.1882,259.98245,451.38196,1.1932514e14,,,,
2556,309.29776,285.08203,369.08307,1.19770876e14,,,,
2557,265.8571,35.935722,369.61877,1.1598665e14,,,,
2558,259.8847,251.6313,450.03033,1.28098515e14,,,,
2559,307.03546,468.38126,452.88135,1.1870207e14,,,,
2560,26.083088,398.85086,131.4036,1.2041909e14,,,,
2561,472.08246,96.346565,185.85373,1.150955e14,,,,
2562,179.31824,70.77161,275.6245,1.1982511e14,,,,
2563,213.02669,174.51753,281.77002,1.2341428e14,,,,
2564,205.70308,333.42758,113.058846,1.0637946e14,,,,
2565,41.083916,259.16312,102.61453,1.2372238e14,,,,
2566,228.60709,326.5175,19.481121,1.2002309e14,,,,
2567,434.59824,390.89545,31.162987,1.2735388e14,,,,
2568,67.44528,211.40477,209.5219,1.1049871e14,,,,
2569,403.36444,254.12148,244.09221,1.2282707e14,,,,
2570,233.9976,488.79117,320.85947,1.2444286e14,,,,
2571,232.40213,279.6354,26.397121,1.2331739e14,,,,
2572,214.76402,237.05281,370.21487,1.1807973e14,,,,
2573,362.11288,484.1133,325.3256,1.17665234e14,,,,
2574,355.1945,98.48024,91.035515,1.218856e14,,,,
2575,94.50736,330.77615,403.12698,1.2586137e14,,,,
2576,190.1217,107.92571,14.000417,1.2350551e14,,,,
2577,414.9563,422.08527,253.47263,1.2615073e14,,,,
2578,138.41066,43.377087,161.42104,1.064582e14,,,,
2579,471.53192,252.25948,215.667,1.2022103e14,,,,
2580,449.21582,490.31018,117.26419,1.0817719e14,,,,
2581,406.04276,280.17883,358.6815,1.2978947e14,,,,
2582,44.676945,13.6842575,84.582634,1.2126044e14,,,,
2583,201.64513,269.90225,298.2541,1.27490635e14,,,,
2584,391.07953,100.80847,347.15878,1.2631659e14,,,,
2585,5.2600827,479.86627,192.41646,1.1834642e14,,,,
2586,159.02896,199.90836,345.85782,1.0362787e14,,,,
2587,250.40012,191.06635,448.50565,1.2365631e14,,,,
2588,56.22525,313.8653,1.0365297,1.18456305e14,,,,
2589,485.01877,246.30531,482.73953,1.1525161e14,,,,
2590,364.6203,168.0949,423.3946,1.2380856e14,,,,
2591,316.07535,160.00638,264.39954,1.1989125e14,,,,
2592,270.4351,410.00366,254.6939,1.2263846e14,,,,
2593,301.52567,442.42526,112.565895,1.1337044e14,,,,
2594,315.39627,296.68652,153.04523,1.216143e14,,,,
2595,200.28946,8.603206,143.74205,1.2205269e14,,,,
2596,105.46775,426.8656,119.142845,1.0079515e14,,,,
2597,336.12393,423.2865,330.72702,1.249771e14,,,,
2598,256.28854,429.30164,456.13474,1.22197775e14,,,,
2599,353.0103,311.30817,275.97952,1.267759e14,,,,
2600,396.84268,179.87523,88.58826,1.190015e14,,,,
2601,173.6708,406.1723,493.6152,1.1217133e14,,,,
2602,171.24864,423.82175,476.23697,1.2119679e14,,,,
2603,65.59433,412.29376,169.83217,1.1786235e14,,,,
2604,470.4511,275.46176,38.273422,1.21224034e14,,,,
2605,116.60616,24.791986,52.717762,1.2190606e14,,,,
2606,130.13042,486.90784,331.35132,1.0672135e14,,,,
2607,467.1541,387.4553,438.59155,1.2444733e14,,,,
2608,308.2216,92.04744,248.05356,1.2462043e14,,,,
2609,389.803,167.7126,116.68417,1.273525e14,,,,
2610,50.743065,292.21844,343.45267,1.25933575e14,,,,
2611,82.80683,446.40222,34.16067,1.1150866e14,,,,
2612,134.09543,240.75847,261.9249,1.1168621e14,,,,
2613,265.92355,285.724,91.14376,1.1116073e14,,,,
2614,75.62343,194.85129,389.42047,1.23101715e14,,,,
2615,417.3071,387.80746,98.47195,1.2429336e14,,,,
2616,99.5015,146.70467,64.10228,1.2634964e14,,,,
2617,499.617,331.15387,275.70364,1.225179e14,,,,
2618,197.24536,24.196627,80.97323,1.2079445e14,,,,
2619,296.80063,211.77684,175.64679,1.22734445e14,,,,
2620,0.75086224,255.5234,313.12256,1.18418146e14,,,,
2621,347.33475,2.2820256,100.26121,1.0558597e14,,,,
2622,54.72867,54.26414,153.35123,1.2771531e14,,,,
2623,200.41603,445.78958,387.52863,1.25512786e14,,,,
2624,398.21237,130.44353,361.54324,1.11613785e14,,,,
2625,114.55367,466.04312,129.98943,1.19317664e14,,,,
2626,238.1685,47.693874,12.814906,1.2269827e14,,,,
2627,88.60164,417.82425,306.1198,1.0873404e14,,,,
2628,464.61404,418.81763,369.81616,1.0677442e14,,,,
2629,390.11633,4.7174854,173.83661,1.24762525e14,,,,
2630,48.60018,309.2784,298.5418,1.0989996e14,,,,
2631,191.20961,346.17032,11.294694,1.2196809e14,,,,
2632,458.52896,397.12292,62.69846,1.0594412e14,,,,
2633,42.457462,471.6859,102.49439,1.1904243e14,,,,
2634,368.10593,172.93579,418.06076,1.21970125e14,,,,
2635,290.07187,89.204506,485.775,1.2707919e14,,,,
2636,153.91609,229.25279,71.37522,1.2229254e14,,,,
2637,472.6913,499.32303,190.94722,1.19362275e14,,,,
2638,17.826422,412.99347,1.2023318,1.0922353e14,,,,
2639,309.96124,236.99387,122.63711,1.2025988e14,,,,
2640,202.17278,333.93524,355.05826,1.2359496e14,,,,
2641,348.01773,15.272334,6.9150043,1.1817475e14,,,,
2642,164.70694,54.466164,164.73007,1.2197374e14,,,,
2643,316.82263,163.44005,260.28815,1.16607255e14,,,,
2644,268.6213,211.94827,432.92618,1.1947592e14,,,,
2645,193.12941,280.20044,486.42148,1.0456349e14,,,,
2646,152.64432,419.27243,307.36194,1.2204803e14,,,,
2647,264.71823,19.067186,423.9667,1.2011071e14,,,,
2648,111.997955,178.00024,387.31717,1.1128156e14,,,,
2649,390.7091,143.5517,329.77478,1.1614812e14,,,,
2650,227.27126,477.16718,368.24387,1.063267e14,,,,
2651,200.80406,66.780525,119.27066,1.10078066e14,,,,
2652,384.41318,122.56354,472.85626,1.2061555e14,,,,
2653,55.50023,214.51672,278.125,1.2100754e14,,,,
2654,89.72111,323.80392,137.966,1.0306313e14,,,,
2655,455.64603,8.839439,266.62894,1.1682689e14,,,,
2656,61.219555,206.58136,151.4828,1.1998387e14,,,,
2657,437.34772,306.74942,477.60812,1.179869e14,,,,
2658,62.789616,213.80557,207.47865,1.1668867e14,,,,
2659,94.42583,51.524216,333.2929,1.1185559e14,,,,
2660,254.17957,196.66162,179.28256,1.1727764e14,,,,
2661,54.290623,429.57324,492.06342,1.2066124e14,,,,
2662,161.51915,186.52916,119.1334,1.2142089e14,,,,
2663,132.79268,71.59154,187.00824,1.2222829e14,,,,
2664,393.18613,318.02835,0.6178695,1.2450323e14,,,,
2665,451.4508,198.01634,340.14886,1.1933306e14,,,,
2666,179.68451,334.42468,122.592575,1.1283599e14,,,,
2667,0.0011016288,363.43967,324.7205,1.2260204e14,,,,
2668,5.936727,186.43367,293.84402,1.1403187e14,,,,
2669,247.85442,162.25917,50.168114,1.2218051e14,,,,
2670,443.613,416.94092,33.994057,1.2216435e14,,,,
2671,373.9127,387.68518,282.74762,1.1197836e14,,,,
2672,353.73657,334.44278,18.968103,1.1399657e14,,,,
2673,470.00443,123.242096,121.29484,1.19609445e14,,,,
2674,338.2187,8.260266,108.913345,1.2133974e14,,,,
2675,248.23744,279.79614,5.190657,1.1998501e14,,,,
2676,295.65863,247.16187,479.05038,1.2241344e14,,,,
2677,456.93152,107.53489,309.3702,1.0404354e14,,,,
2678,128.47803,279.4218,307.52777,1.0001019e14,,,,
2679,164.39018,28.234589,460.00534,1.18396444e14,,,,
2680,185.27994,252.94756,464.98572,1.1386812e14,,,,
2681,160.43944,36.10618,464.77792,1.2109966e14,,,,
2682,197.32468,255.53833,364.08698,1.0477797e14,,,,
2683,402.72012,72.16594,236.49889,1.0881817e14,,,,
2684,275.02707,180.13074,308.1601,1.03342315e14,,,,
2685,212.04546,375.90448,444.32123,1.0113317e14,,,,
2686,323.3163,32.69353,281.49857,1.1014646e14,,,,
2687,422.3613,433.2801,68.616936,1.19440625e14,,,,
2688,379.43713,313.56277,469.33087,1.2167526e14,,,,
2689,69.155785,426.98297,29.420153,1.223737e14,,,,
2690,407.60446,453.78082,314.9131,1.1833458e14,,,,
2691,221.92023,134.89865,109.83856,1.091698e14,,,,
2692,488.491,252.76685,391.2961,1.1977117e14,,,,
2693,325.64658,456.5215,43.317276,1.1070188e14,,,,
2694,92.80956,10.886591,471.67538,1.2252138e14,,,,
2695,376.1955,245.17924,252.42957,1.2167451e14,,,,
2696,342.13104,172.51532,375.8938,1.12589455e14,,,,
2697,386.8863,195.64378,446.00912,1.15137546e14,,,,
2698,362.87308,488.24582,328.06018,1.228511e14,,,,
2699,34.245464,128.70181,224.03261,1.17764035e14,,,,
2700,334.6941,425.95,469.07678,1.1986475e14,,,,
2701,207.34967,276.08994,483.29462,1.1723224e14,,,,
2702,395.91742,171.0077,456.213,1.0071233e14,,,,
2703,323.5597,230.22171,5.2980766,1.16815955e14,,,,
2704,211.97873,450.63455,366.35648,1.0917765e14,,,,
2705,65.98839,388.0656,64.405556,1.1867134e14,,,,
2706,357.75284,94.36387,112.277466,1.1770522e14,,,,
2707,355.77728,48.35722,367.22275,1.0346769e14,,,,
2708,87.99279,488.9817,87.231766,1.082716e14,,,,
2709,397.8509,387.06555,268.8952,1.1771752e14,,,,
2710,306.7485,310.0147,4.9714236,1.17209725e14,,,,
2711,43.898582,112.64335,433.95627,1.15579264e14,,,,
2712,428.56036,391.5607,135.84666,1.06867385e14,,,,
2713,13.503834,54.791935,272.75287,1.1378884e14,,,,
2714,216.08817,177.53072,297.18677,1.0133879e14,,,,
2715,69.11429,422.26624,30.917099,1.1422478e14,,,,
2716,85.93034,300.64783,374.82858,1.1514709e14,,,,
2717,213.81941,75.92248,396.22687,1.2349681e14,,,,
2718,105.60955,385.8851,451.47327,1.1893613e14,,,,
2719,330.01376,298.80148,405.3595,1.17594955e14,,,,
2720,432.1291,73.7464,379.02316,1.17058856e14,,,,
2721,385.70645,368.9493,101.372536,1.19285284e14,,,,
2722,96.27113,352.54987,113.41371,1.1127274e14,,,,
2723,478.79187,376.78275,442.89053,1.1826282e14,,,,
2724,442.1865,494.49387,168.00354,1.1764987e14,,,,
2725,96.01418,471.15854,139.14548,1.1546426e14,,,,
2726,75.30234,42.16555,106.37166,1.1996995e14,,,,
2727,246.70943,147.09372,450.96002,1.1828019e14,,,,
2728,389.68982,245.54005,97.5562,1.1904598e14,,,,
2729,25.30261,5.84159,368.9565,1.1802761e14,,,,
2730,64.322174,316.34326,153.80087,1.0392443e14,,,,
2731,458.55304,247.81877,268.0884,1.1764465e14,,,,
2732,38.314713,305.40582,455.49524,1.12941634e14,,,,
2733,374.0594,483.68896,92.968285,1.1691271e14,,,,
2734,242.97269,209.58531,469.6438,1.1259798e14,,,,
2735,16.4492,150.01724,290.85025,1.05925596e14,,,,
2736,424.0822,433.38083,242.21414,1.0540769e14,,,,
2737,198.92145,342.98688,462.10687,1.19316414e14,,,,
2738,287.07184,160.73695,455.78275,1.14628005e14,,,,
2739,470.6485,465.90646,166.0961,1.0550739e14,,,,
2740,243.01634,314.24615,438.31067,1.1128269e14,,,,
2741,189.96382,357.8237,175.337,1.14395514e14,,,,
2742,61.45266,146.51102,483.2703,1.12506995e14,,,,
2743,85.93281,454.33484,111.0584,1.027756e14,,,,
2744,59.750313,171.98117,313.19232,1.12905194e14,,,,
2745,226.3424,32.77581,453.61258,1.2050552e14,,,,
2746,177.48915,57.744244,26.942537,1.07697186e14,,,,
2747,102.092865,364.35623,236.99948,1.1897071e14,,,,
2748,27.845379,54.36069,475.4888,1.1589473e14,,,,
2749,324.648,113.819084,444.58572,1.1686293e14,,,,
2750,91.28216,258.95056,353.25125,1.1268685e14,,,,
2751,237.81107,68.79992,312.08624,1.1512725e14,,,,
2752,138.70494,121.965416,326.22385,1.1619878e14,,,,
2753,218.17857,482.3334,108.33122,1.24599065e14,,,,
2754,217.31529,269.52106,27.405045,1.0716645e14,,,,
2755,100.09798,2.788285,402.81793,1.1542833e14,,,,
2756,162.993,328.0639,169.65799,1.1551789e14,,,,
2757,107.06943,322.65747,98.60673,1.1684973e14,,,,
2758,351.61,494.41357,471.18817,1.1833751e14,,,,
2759,153.81862,224.19853,139.64723,1.1858224e14,,,,
2760,198.7774,422.79993,403.97162,1.11790575e14,,,,
2761,326.66855,494.9721,398.75888,1.1334826e14,,,,
2762,295.0488,67.167656,326.79807,1.1137623e14,,,,
2763,269.38373,497.12497,168.21017,1.1846424e14,,,,
2764,66.297585,442.79532,362.37946,1.15683535e14,,,,
2765,459.95343,143.1154,414.8449,1.1627042e14,,,,
2766,15.07806,17.249487,461.18982,1.2123327e14,,,,
2767,172.24805,147.92694,361.70145,1.1815791e14,,,,
2768,18.950186,224.06976,131.86285,1.2059379e14,,,,
2769,320.05173,121.67767,51.238205,1.1685019e14,,,,
2770,374.971,453.04782,377.8713,1.1955626e14,,,,
2771,209.00838,22.688923,388.6533,1.1050296e14,,,,
2772,156.00829,425.23676,259.61673,1.152514e14,,,,
2773,305.06674,124.5002,242.22906,1.1875198e14,,,,
2774,94.78504,330.47607,149.00656,1.1614585e14,,,,
2775,486.32053,211.51135,81.047226,1.173545e14,,,,
2776,64.11602,490.71957,63.869305,1.04574484e14,,,,
2777,435.31012,36.203552,297.2197,1.1586889e14,,,,
2778,308.1673,312.8717,433.51004,1.1789336e14,,,,
2779,245.45027,119.66603,134.94116,1.0066448e14,,,,
2780,482.90533,433.76468,94.32988,1.1302078e14,,,,
2781,155.35504,496.41162,262.72122,1.1416409e14,,,,
2782,303.60077,7.3796015,386.67654,1.0855813e14,,,,
2783,35.58041,253.00728,167.50072,1.16742135e14,,,,
2784,255.8998,394.4568,296.06024,1.1867409e14,,,,
2785,143.15314,305.8127,253.20454,1.1549429e14,,,,
2786,83.81447,300.07706,241.93561,1.0980645e14,,,,
2787,22.322462,411.8737,299.17267,1.146544e14,,,,
2788,141.79678,310.7342,432.75665,1.1619778e14,,,,
2789,347.5642,388.22183,253.83391,1.0608421e14,,,,
2790,454.89377,266.6013,30.33766,1.1142652e14,,,,
2791,57.61296,333.50818,75.0624,1.1524656e14,,,,
2792,232.61638,366.51984,405.2872,1.1365988e14,,,,
2793,178.56378,20.079472,219.52443,1.175673e14,,,,
2794,282.324,462.53235,205.74207,1.1526888e14,,,,
2795,368.66364,392.3487,95.45625,1.1664733e14,,,,
2796,365.0864,375.39902,149.92152,1.1445111e14,,,,
2797,393.03745,162.01219,172.84166,1.1271712e14,,,,
2798,373.5622,231.57774,75.09771,1.1761945e14,,,,
2799,352.3864,440.25742,319.64633,1.1548228e14,,,,
2800,271.08517,469.01825,232.24586,1.1896325e14,,,,
2801,180.46857,106.78271,313.55103,1.1438328e14,,,,
2802,28.134037,436.42883,69.80814,1.1886453e14,,,,
2803,364.57034,236.25644,356.95425,1.1486149e14,,,,
2804,468.10754,391.72302,499.7009,1.1067286e14,,,,
2805,190.37599,394.18137,438.25647,1.1232638e14,,,,
2806,124.6601,455.2844,113.63628,1.1652116e14,,,,
2807,373.9766,492.21912,301.7394,1.1493906e14,,,,
2808,99.15379,388.50266,268.85117,1.1447243e14,,,,
2809,192.21416,444.60043,300.55026,1.1589848e14,,,,
2810,142.05394,39.671574,462.96237,1.1149509e14,,,,
2811,443.14224,394.37427,309.06293,1.148441e14,,,,
2812,441.496,27.665054,179.61342,1.0176069e14,,,,
2813,68.30346,171.11105,69.120544,1.0972574e14,,,,
2814,102.936,220.0809,214.90895,1.1214238e14,,,,
2815,274.98712,384.0132,77.06745,1.134629e14,,,,
2816,257.6514,382.00165,484.60175,1.0913454e14,,,,
2817,167.09975,251.81084,497.80875,1.1541773e14,,,,
2818,254.71687,435.10822,456.58298,1.0875819e14,,,,
